Symbol,Description,Industry,Sector,Exchange,Index,Market capitalization,Market capitalization - Currency,Price,Price - Currency,Pre-market Open,Pre-market Open - Currency,Pre-market Change,Pre-market Change - Currency,Pre-market Change %,Pre-market Gap %,Float shares outstanding,Volume 1 day,Volume 1 week,Pre-market Volume,Average Volume 10 days,Average Volume 30 days,Average Volume 90 days,Volatility 1 day,Volatility 1 week,Volatility 1 month,Volume Weighted Average Price 1 day,Price to earnings ratio,Relative Volume at Time,Relative Volume 1 day,Beta 1 year,Beta 3 years,Beta 5 years,Relative Volume 1 minute,Relative Volume 5 minutes,Relative Volume 15 minutes,Relative Volume 30 minutes,Relative Volume 1 hour,Relative Volume 2 hours,Relative Volume 4 hours,Relative Volume 1 week,Relative Volume 1 month,High 1 month,High 1 month - Currency,High 3 months,High 3 months - Currency,High 6 months,High 6 months - Currency,High 52 weeks,High 52 weeks - Currency,High All Time,High All Time - Currency,High 5 minutes,High 5 minutes - Currency,High 15 minutes,High 15 minutes - Currency,High 30 minutes,High 30 minutes - Currency,High 1 hour,High 1 hour - Currency,High 2 hours,High 2 hours - Currency,High 4 hours,High 4 hours - Currency,High 1 day,High 1 day - Currency,High 1 week,High 1 week - Currency,High 1 month,High 1 month - Currency,"Revenue per employee, Annual","Revenue per employee, Annual - Currency",Simple Moving Average (5) 1 minute,Simple Moving Average (8) 1 minute,Simple Moving Average (5) 5 minutes,Simple Moving Average (13) 5 minutes,"Bollinger Bands (20) 1 minute, Upper","Bollinger Bands (20) 1 minute, Basis","Bollinger Bands (20) 1 minute, Lower","Bollinger Bands (20) 5 minutes, Upper","Bollinger Bands (20) 5 minutes, Basis","Bollinger Bands (20) 5 minutes, Lower",International Securities Identification Number,Relative Volume 1 day,Recent earnings date,Upcoming earnings date,Analyst Rating,Target price 1 year,Target price 1 year - Currency,Technical Rating 5 minutes,Exponential Moving Average (3) 1 day,Exponential Moving Average (7) 1 day
ALGM,"Allegro MicroSystems, Inc.",Semiconductors,Electronic technology,NASDAQ,"NASDAQ Composite, S&P MidCap 400, Nasdaq US Small Cap Growth, Russell 3000, Russell 1000, NASDAQ Computer, NASDAQ Clean Edge Green Energy",4835123404.464314,USD,26.26,USD,25.2,USD,0.26,USD,1.042502,1.042502,122256974.625,1511233,13040748,883,5526110.5,3836667.8,2668663.81111111,9.82682239,8.23332404,7.32445623,26.12,,0.94455975,0.27042623,1.37148,1.6562703,1.6691917,0.2065049,0.21350518,0.11673444,0.09944854,0.29308381,2.15881441,0.63156206,0.89402088,1.12575957,29.45,USD,29.45,USD,29.45,USD,33.26,USD,53.05,USD,26.34,USD,26.42,USD,26.42,USD,26.4228,USD,27.27,USD,27.27,USD,27.27,USD,27.38,USD,29.45,USD,228470.93403005,USD,26.29476,26.316725,26.28176,26.44219231,26.41288707,26.30069,26.18849293,27.1029246,26.524425,25.9459254,,0.27042623,2025-01-30,2025-05-07,Strong buy,29.3,USD,Neutral,25.84634655,25.81736335
COTY,Coty Inc.,Household/Personal care,Consumer non-durables,NYSE,"S&P MidCap 400, Russell 3000, Russell 1000",4813490122.328316,USD,5.5201,USD,5.53,USD,0.05,USD,0.9057971,0.18115942,367235491.985,936287,24451557,8012,6687044.9,8263303.2,6280633.98888889,3.01369863,4.0626971,4.90047174,5.54503333,,0.64737972,0.12579065,0.30812964,0.76013285,1.9705095,3.25397678,0.23445457,0.06381121,0.04029879,0.25016988,0.53587572,0.31313885,0.7520835,0.53527479,6.13,USD,7.71,USD,9.7,USD,12.53,USD,32.72,USD,5.53,USD,5.53,USD,5.53,USD,5.55,USD,5.64,USD,5.64,USD,5.64,USD,6.13,USD,6.13,USD,518870.32482402,USD,5.517,5.515625,5.517,5.54916923,5.52803939,5.5185,5.50896061,5.64441774,5.56471,5.48500226,,0.12579065,2025-02-10,2025-05-12,Buy,8.299492,USD,Sell,5.58833375,5.66332318
IEP,Icahn Enterprises L.P.,Oil refining/Marketing,Energy minerals,NASDAQ,"NASDAQ Composite, NASDAQ Industrials",4746446042.168729,USD,9.08,USD,8.9,USD,0.0791,USD,0.88976378,0.11248594,54341543.616,163522,3340063,6071,802219.2,682131.6,995125.07777778,2.36220472,3.64368305,3.5581685,9.02333333,,0.58208916,0.19637341,0.86730325,0.8127822,0.77688515,8.69119944,1.36389638,0.20835647,0.13971802,0.2254094,0.69023355,0.32578581,0.84704577,0.35485247,10.74,USD,10.74,USD,15.65,USD,19.1,USD,149.7691,USD,9.09,USD,9.09,USD,9.09,USD,9.1,USD,9.1,USD,9.1,USD,9.1,USD,9.5,USD,10.41,USD,676331.71510275,USD,9.08298,9.080425,9.07908,9.06707692,9.09259392,9.077695,9.06279608,9.1350402,9.0431,8.9511598,,0.19637341,2025-02-26,2025-05-07,Strong buy,15,USD,Buy,9.07507349,9.31337674
RRR,"Red Rock Resorts, Inc.",Hotels/Resorts/Cruise lines,Consumer services,NASDAQ,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, NASDAQ Industrials, Mini-Russell 2000",4614508126.215225,USD,43.515,USD,42.61,USD,0.05,USD,0.11327594,-3.46624377,50727101.9873,59204,2754461,500,631949,645107.93333333,631021.48888889,2.4936738,3.88505933,3.32616628,43.84633333,19.70163445,0.51410812,0.08894059,0.8291567,1.4806445,2.0236096,0.60718252,0.16017189,0.12651597,0.07920266,0.24538744,0.27874283,0.15837756,0.97058821,0.51368339,53.97,USD,53.97,USD,56.85,USD,63.285,USD,63.285,USD,43.515,USD,43.67,USD,43.67,USD,44.01,USD,44.554,USD,44.554,USD,44.554,USD,46.37,USD,50.6,USD,208495.80645161,USD,43.573,43.544375,43.579,43.84307692,44.02693386,43.69575,43.36456614,44.54057127,43.967,43.39342873,,0.08894059,2025-02-11,2025-04-30,Buy,56.75,USD,Sell,43.92302226,45.17887344
AHR,"American Healthcare REIT, Inc.",Real estate investment trusts,Finance,NYSE,"Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",4563688000,USD,28.94,USD,28.61,USD,0.1,USD,0.34965035,0.03496503,156176509.53394,329959,6020149,300,2158715.4,1738379,1857911.91111111,2.87921348,4.10797915,3.90257103,28.90666667,,0.72628077,0.13593711,0.9141856,1.6930006,1.6930006,0.07489879,0.35587228,0.21643949,0.16682856,0.4580966,1.11960603,0.52061498,0.86574431,0.43777894,30.965,USD,30.965,USD,30.965,USD,30.965,USD,30.965,USD,28.97,USD,29,USD,29,USD,29.25,USD,29.3,USD,29.3,USD,29.3,USD,29.5,USD,30.965,USD,18423780.7017544,USD,28.949,28.961775,28.978,29.02201685,29.05950534,28.99296,28.92641466,29.20325129,28.99506095,28.78687061,,0.13593711,2025-02-27,2025-05-19,Strong buy,33.625,USD,Buy,28.79095454,28.91671896
VIST,Vista Energy S.A.B. de C.V.,Oil & gas production,Energy minerals,NYSE,,4545505829.80307,USD,46.83,USD,49.5999,USD,0.18,USD,0.38103302,4.99555461,94134721.192,228235,4717135,1617,1251484.9,990045.2,998392.65555556,4.57746479,7.09591524,6.10207725,46.59666667,9.84443977,0.56359478,0.17219891,0.82839787,1.0919951,1.706283,0.15530362,0.20675682,0.14586699,0.08965782,0.57994207,0.63697959,0.38924424,1.09429564,0.66806794,56.85,USD,61.67,USD,61.67,USD,61.67,USD,61.67,USD,46.86,USD,46.94,USD,46.94,USD,47.03,USD,47.52,USD,47.52,USD,47.52,USD,47.66,USD,51.94,USD,,,46.825,46.803125,46.774,46.66712723,46.99269697,46.78,46.56730303,47.28450044,46.5977127,45.91092496,,0.17219891,2025-02-26,2025-04-23,Strong buy,69.84,USD,Buy,46.09347532,46.02632135
BILL,"BILL Holdings, Inc.",Packaged software,Technology services,NYSE,"S&P MidCap 400, Nasdaq US Small Cap Growth, Russell 3000, Russell 1000, KBW NASDAQ Financial Technology Index",4488721876.455418,USD,44.03,USD,45.51,USD,0.0012,USD,0.00261609,-0.78482668,91900734.832,553981,10781210,3139,3427445,4163199.2,3112689.93333333,5.25470399,5.65764575,5.40086184,44.49,469.90394877,0.54280421,0.14915799,1.7512336,1.2990943,2.0018268,0.12354831,0.08362743,0.50988973,0.29979123,0.64032216,0.87530929,0.34206617,0.67157104,0.67913172,61.75,USD,100.19,USD,100.19,USD,100.19,USD,348.495,USD,44.05,USD,44.09,USD,44.09,USD,44.09,USD,45.86,USD,45.86,USD,45.86,USD,46.32,USD,55.65,USD,589927.75491541,USD,44.04,44.028125,43.932,43.91653846,44.14781827,43.885,43.62218173,44.965576,44.14413,43.322684,,0.14915799,2025-02-06,2025-05-01,Buy,86.608696,USD,Sell,44.76645464,46.35158049
SON,Sonoco Products Company,Containers/Packaging,Process industries,NYSE,"S&P MidCap 400, Russell 3000, Russell 1000",4438857854.575316,USD,45.15,USD,46.99,USD,1.78,USD,3.93718204,3.93718204,97218288.1824,96860,2708371,260,847455.8,871364.63333333,755507.88888889,3.04106548,3.19328977,2.72019975,45.54,27.39518233,0.65968702,0.10794048,0.40208757,0.57413536,0.5960719,2.79136234,0.44846939,0.13806431,0.08266007,0.31452754,0.58654257,0.32392958,0.72890801,0.4242602,48.7,USD,52.025,USD,56.361,USD,61.73,USD,69.83,USD,45.15,USD,45.15,USD,45.15,USD,45.35,USD,46.42,USD,46.42,USD,46.42,USD,48.43,USD,48.7,USD,189519.25,USD,45.1157,45.1027,45.1527,45.28471538,45.36412879,45.18483,45.00553121,46.40210675,45.558565,44.71502325,,0.10794048,2025-02-18,2025-04-17,Buy,56.285714,USD,Sell,45.59671408,46.16671965
MARA,"MARA Holdings, Inc.",Data processing services,Technology services,NASDAQ,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000, NASDAQ Real Estate and Other Financial Services",4433371297.769641,USD,12.82,USD,13.2,USD,0.14,USD,1.06788711,0.68649886,337411571.998,10228513,134248760,729445,48483308.1,38206633.53333333,52476524.92222222,5.15055468,10.29369188,9.25190516,12.90333333,9.34334232,0.47738726,0.18103037,2.995685,6.184157,5.9616985,0.63558976,0.21521714,0.31598027,0.20184547,0.58277937,1.1248144,0.43647657,0.74404537,0.43737812,17.3,USD,25.58,USD,30.28,USD,30.28,USD,234,USD,12.92,USD,12.97,USD,12.97,USD,13.22,USD,13.27,USD,13.27,USD,13.27,USD,15.38,USD,16.24,USD,4318276.31578947,USD,12.881,12.88575,12.886,12.99428462,12.98573069,12.899685,12.81363931,13.27729906,12.992285,12.70727094,,0.18103037,2025-02-26,2025-05-07,Buy,23.791667,USD,Strong sell,13.1530042,13.63876115
CBT,Cabot Corporation,Chemicals: specialty,Process industries,NYSE,"Russell 2000, S&P MidCap 400, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",4432064968.652367,USD,81.74,USD,79,USD,0.19,USD,0.23422091,-2.61341223,53500354.05,42004,1877765,400,485598.5,483525.1,434025.27777778,1.83265457,4.25052305,3.15471108,81.76166667,10.83423906,0.58055668,0.07866583,1.1397871,1.1907047,1.2013754,0.3030303,0.0679671,0.07573545,0.0485003,0.22925601,0.40189346,0.20697358,0.97084294,0.53323137,89.15,USD,103.7575,USD,117.46,USD,117.46,USD,117.46,USD,81.74,USD,81.8,USD,81.8,USD,82.005,USD,82.515,USD,82.515,USD,82.515,USD,89.15,USD,89.15,USD,950952.38095238,USD,81.712,81.709375,81.692,81.92461538,81.91087788,81.73975,81.56862212,82.53986815,81.9057,81.27153185,,0.07866583,2025-02-03,2025-05-12,Neutral,101,USD,Sell,82.39086536,83.2795068
DJT,Trump Media & Technology Group Corp.,Advertising/Marketing services,Commercial services,NASDAQ,"NASDAQ Composite, Nasdaq US Small Cap Growth, Russell 3000, Russell 1000, NASDAQ Computer",4370497851.494768,USD,19.86,USD,20.03,USD,0.47,USD,2.34180369,-0.19930244,100967972.34433,1419231,13494274,345567,3370615.5,4119705.4,19489182.61111111,3.93541877,6.27618105,5.83669189,20.09333333,,0.83788136,0.40471693,1.2895054,2.0221324,5.2807145,3.23706519,0.25268797,0.13938277,0.09050114,0.61295075,1.16932181,0.62075627,0.34548089,0.08047664,30.99,USD,43.46,USD,54.68,USD,79.38,USD,175,USD,19.9195,USD,19.97,USD,19.97,USD,20.27,USD,20.6,USD,20.6,USD,20.6,USD,21.9218,USD,24.98,USD,124786.20689655,USD,19.89298,19.9053625,19.872,20.04276923,19.95308893,19.89889,19.84469107,20.54526935,20.1338,19.72233065,,0.40471693,,,,,,Sell,20.04231143,20.89933605
BBAR,Banco BBVA Argentina S.A.,Major banks,Finance,NYSE,,4367887639.745742,USD,18.55,USD,18.9,USD,0.3,USD,1.6146394,1.72228202,204005674.996667,170946,3113088,14910,692067,734895.8,851387.94444444,5.06774067,7.43302228,6.97827902,18.59,10.6450132,0.78914347,0.22956168,0.44329783,1.356647,1.3962106,0.6756489,0.08089578,0.05250731,0.03029922,0.28378346,0.65401806,0.39133261,0.7740736,0.36844608,20.76,USD,25.01,USD,25.01,USD,25.01,USD,33.504631,USD,18.55,USD,18.585,USD,18.585,USD,18.72,USD,19.0699,USD,19.0699,USD,19.0699,USD,19.0699,USD,20.23,USD,958807.93747088,USD,18.531,18.513125,18.51,18.5116,18.62505559,18.523555,18.42205441,18.79012453,18.53454,18.27895547,,0.22956168,2025-03-05,2025-05-21,Buy,28.666667,USD,Buy,18.34628989,18.33023546
SLG,SL Green Realty Corp,Real estate investment trusts,Finance,NYSE,"Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",4348125934,USD,56.67,USD,57.75,USD,0.4399,USD,0.76398055,0.2952414,70943749.05780001,136317,3251522,400,878600.3,734788.63333333,891994.94444444,2.42092242,4.17610907,3.26358019,57.07333333,1175.72614108,0.73877807,0.1474013,1.5805107,1.9867166,1.8105563,0.12889366,0.45600303,0.28244794,0.20712457,0.68669323,0.60018156,0.3188645,0.90232199,0.44459985,66.57,USD,76.49,USD,82.81,USD,82.81,USD,168.500133,USD,56.75,USD,56.76,USD,56.76,USD,57.36,USD,57.96,USD,57.96,USD,57.96,USD,62.12,USD,65.3,USD,753241.60524161,USD,56.685,56.69375,56.747,57.04961538,56.90728898,56.756995,56.60670102,57.82287627,57.14,56.45712373,,0.1474013,2025-01-22,2025-04-16,Neutral,71,USD,Sell,57.49784797,59.01452753
SMR,NuScale Power Corporation,Electrical products,Producer manufacturing,NYSE,"Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",4321184039.042553,USD,15.3,USD,16.06,USD,0.31,USD,1.93992491,0.50062578,111025410.32,1926252,34986956,133913,10230402.5,11461857.7,11044345.75555556,7.92602378,11.27469477,12.01794497,15.59333333,,0.45208181,0.17537128,3.996164,1.9016188,1.5901368,0.11439709,0.17819324,0.15415061,0.09782851,0.37576296,0.76776446,0.37076879,0.64572226,0.52834915,27.0999,USD,29.66,USD,32.3,USD,32.3,USD,32.3,USD,15.34,USD,15.3899,USD,15.3899,USD,15.82,USD,16.34,USD,16.34,USD,16.34,USD,17.55,USD,18.2,USD,76539.25619835,USD,15.316,15.3175,15.29366,15.43103077,15.43104941,15.3231,15.21515059,16.04866547,15.523355,14.99804453,,0.17537128,2025-03-03,2025-05-07,Buy,21.037143,USD,Sell,15.59241518,15.94753654
BIPC,Brookfield Infrastructure Corporation,Gas distributors,Utilities,NYSE,"Russell 2000, Russell 3000, Mini-Russell 2000",4273351706.464052,USD,35.905,USD,35.7,USD,0.93,USD,2.57760532,-1.05321508,118896720.658,150119,3297424,800,841848,649024.3,529460.8,2.09438704,3.29151632,3.21785493,36.09166667,,1.34821249,0.17235633,1.6689624,1.6758829,1.5589815,0.47698545,0.07573463,0.06028454,0.0386916,0.13783884,0.7715599,0.37795753,1.25942769,0.75832479,42.99,USD,43.26,USD,45.29,USD,45.29,USD,53.73336,USD,35.88,USD,35.93,USD,35.93,USD,36.13,USD,36.56,USD,36.56,USD,36.56,USD,37.08,USD,40.4325,USD,,,35.903,35.893125,35.871,36.02230769,36.03714612,35.918175,35.79920388,36.44731461,36.09874,35.75016539,,0.17235633,,,,,,Sell,36.07977473,36.84971292
DY,"Dycom Industries, Inc.",Engineering & construction,Industrial services,NYSE,"Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",4258774246.1184063,USD,146.96,USD,149.18,USD,0.37,USD,0.2486392,0.2486392,27905916.9897,107430,2788791,162,822970.8,625592.1,531307.65555556,4.62246392,6.46804236,6.1750359,146.81666667,18.56329026,0.67369128,0.11865412,1.4062116,1.2747086,1.3381286,5.82487787,0.56636137,0.16994111,0.10976028,0.26059844,0.58378621,0.29892047,1.18695277,0.94697347,192.52,USD,203.63,USD,207.2,USD,207.2,USD,207.2,USD,147.37,USD,147.42,USD,147.42,USD,148.27,USD,150.06,USD,150.06,USD,150.06,USD,150.3,USD,167.07,USD,300967.41982974,USD,147.0465,147.0765625,146.888,146.71653846,147.70238103,146.90669,146.11099897,149.01033913,146.548,144.08566087,,0.11865412,2025-02-26,2025-05-27,Strong buy,217.142857,USD,Sell,146.32707857,147.58824539
ADMA,ADMA Biologics Inc,Biotechnology,Health technology,NASDAQ,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, NASDAQ Biotechnology, Mini-Russell 2000",4221929749.151351,USD,17.86,USD,18.51,USD,0.01,USD,0.05405405,0.05405405,228000282.51,652826,9949275,5442,3453817.4,2493251.73333333,2812189.65555556,5.58548341,6.58043371,6.27546905,18.03833333,21.9302554,0.89048605,0.18374454,1.4621235,1.0555496,0.60418653,0.32933509,0.12974355,0.13752406,0.09537262,0.34408267,1.07871455,0.5541642,0.87591795,0.40707826,18.62,USD,19.25,USD,23.64,USD,23.64,USD,23.64,USD,17.87,USD,17.94,USD,17.94,USD,17.94,USD,18.62,USD,18.62,USD,18.62,USD,18.62,USD,18.62,USD,,,17.86098,17.8756125,17.86178,17.81296923,17.92923118,17.85911,17.78898882,18.26478776,17.90252,17.54025224,,0.18374454,2025-03-03,2025-05-07,Strong buy,27.333333,USD,Sell,17.82466056,17.4176088
BEPC,Brookfield Renewable Corporation,Electric utilities,Utilities,NYSE,"Russell 3000, Russell 1000",4191590917.000001,USD,28.93,USD,29.15,USD,0.22,USD,0.76045627,0.76045627,144817019.579,230227,4037965,100,1012669.3,1031904.73333333,977994.25555556,2.21210489,3.69128862,3.45583065,29.03783333,36.82535642,1.24923483,0.21796825,1.0811623,1.3968472,1.1693555,6.40423631,1.29159268,0.54166436,0.34813997,0.62727221,0.82389129,0.48969173,0.80439053,0.46233821,29.57,USD,29.93,USD,35.14,USD,35.14,USD,63.31,USD,28.955,USD,28.96,USD,28.96,USD,29.05,USD,29.41,USD,29.41,USD,29.41,USD,29.41,USD,29.41,USD,2348667.58147101,USD,28.937,28.90125,28.8586,28.94523077,29.00784106,28.865325,28.72280894,29.31430699,29.0174,28.72049301,,0.21796825,2025-01-31,2025-05-02,Strong buy,34.5,USD,Neutral,28.73334322,28.32577912
FRPT,"Freshpet, Inc.",Food: specialty/candy,Consumer non-durables,NASDAQ,"NASDAQ Composite, Nasdaq US Small Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, NASDAQ US Benchmark Food Producers",4163736722.966464,USD,85.465,USD,86.7,USD,0.33,USD,0.38031578,-0.08067304,48073370.8616,198683,9863869,400,2138236.5,1745167.53333333,943693.57777778,3.06686391,7.88753695,7.38956842,85.6855,91.62199828,0.41580445,0.0872899,1.6311558,2.0906954,1.5786295,0.11912207,4.93516981,0.64203456,0.34694656,0.33592378,0.30395798,0.17573791,1.86182202,1.46278404,133.54,USD,164.07,USD,164.07,USD,164.07,USD,186.9799,USD,85.56,USD,85.56,USD,85.56,USD,86.62,USD,87.0915,USD,87.0915,USD,87.0915,USD,96.39,USD,108.05,USD,752451.38888889,USD,85.424,85.42625,85.4051244,85.74312477,85.88878641,85.4827811,85.07677579,86.46440853,85.5920311,84.71965367,,0.0872899,2025-02-20,2025-05-12,Strong buy,152.875,USD,Sell,86.18029507,89.56610948
PAGP,"Plains GP Holdings, L.P.",Oil & gas pipelines,Industrial services,NASDAQ,"NASDAQ Composite, NASDAQ Industrials",4119039191.016742,USD,20.8302,USD,21.01,USD,0.01,USD,0.04761905,0.04761905,192264909.248,113793,3733768,100,1277898.8,1680013.9,1708711.74444444,1.65528896,2.96268252,2.45106223,20.94513333,39.84353481,0.33257831,0.08149579,0.62247384,0.8521426,1.526887,0.36105288,0.32034932,0.15788657,0.10908414,0.34568452,0.47177904,0.21449639,0.43509224,0.36718555,21.97,USD,22.305,USD,22.305,USD,22.305,USD,86.76445,USD,20.92,USD,20.95,USD,20.95,USD,21.06,USD,21.175,USD,21.175,USD,21.175,USD,21.29,USD,21.82,USD,11975238.0952381,USD,20.90004,20.9085625,20.9097,20.98103846,20.99673058,20.93426,20.87178942,21.17845365,21.01884,20.85922635,,0.08149579,2025-02-07,2025-05-02,Buy,22.230769,USD,Strong sell,20.83162262,20.81809884
RNA,"Avidity Biosciences, Inc.",Biotechnology,Health technology,NASDAQ,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, NASDAQ Biotechnology, Mini-Russell 2000",4061372737.841613,USD,33.785,USD,33,USD,0.98,USD,3.00521312,1.19595216,111068434.856,691175,4028249,1414,1247182.3,1302975.2,1294536.25555556,11.35945908,7.31820679,6.51968488,34.45106667,,2.31343549,0.53663293,1.604991,1.0614526,1.0160339,2.18025836,0.58666293,0.2678357,0.21674198,0.71916723,2.84331837,1.5960837,0.64953451,0.36441758,36.38,USD,36.38,USD,56,USD,56,USD,56,USD,33.84,USD,33.84,USD,33.84,USD,34.415,USD,36.38,USD,36.38,USD,36.38,USD,36.38,USD,36.38,USD,27869.56521739,USD,33.72092,33.65495,33.76992,33.90150046,34.10392714,33.78423,33.46453286,35.77341262,34.3149753,32.85653798,,0.53663293,2025-02-27,2025-05-13,Strong buy,66.846154,USD,Neutral,32.49899237,31.3677982
FIVE,"Five Below, Inc.",Discount stores,Retail trade,NASDAQ,"NASDAQ Composite, S&P MidCap 400, Russell 3000, Russell 1000, NASDAQ Industrials",4029180425.1206903,USD,73.245,USD,73.75,USD,1.14,USD,1.54765137,0.122183,53709393.0944,392232,5876686,3849,1541922.3,1398183.96666667,1804479.9,3.46296551,6.0432962,4.83231696,73.76833333,15.09490345,1.07914014,0.23767815,0.7588273,0.57576156,1.1084008,7.33834914,0.96715155,0.25728701,0.18718479,0.40432123,1.07766293,0.5098548,0.77697522,0.37718957,94.91,USD,112.6,USD,121.9999,USD,209.79,USD,237.86,USD,73.52,USD,73.52,USD,73.52,USD,74,USD,75.29,USD,75.29,USD,75.29,USD,82.645,USD,88.33,USD,161789.5,USD,73.219,73.175,73.176,73.49384615,73.35369774,73.1235,72.89330226,74.36014743,73.465875,72.57160257,,0.23767815,2024-12-04,2025-03-19,Buy,117.428571,USD,Sell,74.58087882,77.84132532
ACHR,Archer Aviation Inc.,Aerospace & defense,Electronic technology,NYSE,"Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",4000718294.886363,USD,7.375,USD,7.21,USD,0.2,USD,2.67379679,-3.60962567,395109651.91,16066413,95900055,2022895,28567101.9,32865661.5,36992007.42222222,6.45604396,8.71369036,12.2600397,7.46833333,,1.32808074,0.52699916,3.2177372,3.7251558,3.141704,0.55555646,0.09956728,0.20888166,0.16061924,0.98628715,2.73801921,1.25157471,0.63164905,0.53679459,11.84,USD,12.475,USD,12.475,USD,12.475,USD,18.6,USD,7.3999,USD,7.4,USD,7.4,USD,7.73,USD,7.75,USD,7.75,USD,7.75,USD,7.75,USD,9.4,USD,0,USD,7.38212,7.3691875,7.36576,7.46426154,7.42525403,7.36741,7.30956597,7.74811198,7.495225,7.24233802,,0.52699916,2025-02-27,2025-05-08,Buy,11.388889,USD,Sell,7.31354316,7.43988933
ACLX,"Arcellx, Inc.",Biotechnology,Health technology,NASDAQ,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, NASDAQ Biotechnology, Mini-Russell 2000",3991133075.991199,USD,72.64,USD,73.2,USD,0.08,USD,0.110011,0.66006601,40305112.58367001,187624,2429541,500,705919.6,621405.5,636558.74444444,3.36653107,6.76882126,6.13731419,72.54,,1.16851571,0.24657552,1.8565629,0.31721285,0.31721285,0.10741139,0.05365825,0.07447392,0.04740991,0.64233835,1.13714359,0.6319231,0.81431446,0.53256941,74.66,USD,85.31,USD,107.3699,USD,107.3699,USD,107.3699,USD,72.64,USD,72.64,USD,72.64,USD,73.69,USD,73.69,USD,73.69,USD,73.69,USD,73.69,USD,74.66,USD,662184.04907976,USD,72.502,72.50125,72.676,73.01153846,73.34160444,72.797,72.25239556,73.81976705,72.854,71.88823295,,0.24657552,2025-02-27,2025-05-08,Strong buy,115.5625,USD,Neutral,71.87521927,70.2392865
SBRA,"Sabra Health Care REIT, Inc.",Real estate investment trusts,Finance,NASDAQ,"NASDAQ Composite, Russell 2000, S&P MidCap 400, Russell 3000, Mini-Russell 2000, NASDAQ Real Estate and Other Financial Services",3946942945,USD,16.945,USD,16.68,USD,0.09,USD,0.54249548,0.54249548,233586015.931,385545,8087351,100,2323925.1,2396468.53333333,2158843.22222222,3.24324324,3.31735685,3.00736735,16.90833333,31.63741598,0.98871162,0.16012644,0.50087696,0.84476376,1.2479213,0.39342438,0.05295212,0.18080697,0.13991773,1.14260872,1.06014375,0.47955652,0.83429332,0.47162566,17.31,USD,17.93,USD,20.03,USD,20.03,USD,43.333229,USD,16.95,USD,16.95,USD,16.95,USD,16.99,USD,17.13,USD,17.13,USD,17.13,USD,17.265,USD,17.31,USD,14128960,USD,16.933,16.9275,16.933,16.96347692,16.96597964,16.93375,16.90152036,17.09745301,16.95776,16.81806699,,0.16012644,2025-02-19,2025-04-30,Buy,19.6,USD,Buy,16.81524239,16.78248508
OGN,Organon & Co.,Pharmaceuticals: major,Health technology,NYSE,"Russell 3000, Russell 1000",3916973252.488,USD,15.185,USD,15.01,USD,0.1,USD,0.66666667,0.06666667,257254824.75,519162,11858957,1520,3462912.3,3248753.4,3390957.23333333,3.06666667,4.46202435,4.56405535,15.215,4.55527224,0.76809973,0.14096884,0.24593762,0.7958218,0.72359717,1.3867173,0.51455836,0.32076474,0.20585534,0.32627577,0.71819811,0.37070434,0.86316975,0.59253094,17.23,USD,17.23,USD,21.055,USD,23.1,USD,39.475,USD,15.19,USD,15.19,USD,15.19,USD,15.2508,USD,15.46,USD,15.46,USD,15.46,USD,16.08,USD,16.08,USD,640300,USD,15.1561,15.1587625,15.16,15.1957,15.21643264,15.16875,15.12106736,15.38941177,15.220105,15.05079823,,0.14096884,2025-02-13,2025-05-01,Neutral,20.5,USD,Sell,15.21657046,15.19086655
ACA,"Arcosa, Inc.",Trucks/Construction/Farm machinery,Producer manufacturing,NYSE,"Russell 2000, Russell 3000, Mini-Russell 2000",3875254822.521533,USD,79.45,USD,80.62,USD,0.51,USD,0.63662464,0.63662464,47935101.76000001,36738,1308798,100,469167.1,316680.03333333,274110.54444444,2.2810334,3.4590505,3.54508997,79.98666667,41.46876142,0.39679474,0.07448351,2.0511045,1.1825942,0.80768824,0.26666667,0.95362975,0.13107234,0.08416357,0.27453073,0.43299704,0.2222361,1.02724423,0.72827448,101.72,USD,109.66,USD,113.43,USD,113.43,USD,113.43,USD,79.52,USD,79.52,USD,79.52,USD,79.94,USD,81.16,USD,81.16,USD,81.16,USD,82.73,USD,84.015,USD,411184,USD,79.454,79.460625,79.441,79.74658462,80.26078446,79.674,79.08721554,80.3928831,79.81703,79.2411769,,0.07448351,2025-02-27,2025-04-24,Strong buy,111.833333,USD,Sell,79.89347432,80.98353641
